time_utc,load_mw_actual,load_mw_dam,load_mw_rtpd
2022-05-15 09:00:00,21003,21017,20648.5000
2022-05-15 10:00:00,20451,20468,20061.7500
2022-05-15 11:00:00,20105,20133,19734.0000
2022-05-15 12:00:00,19937,20104,19579.2500
2022-05-15 13:00:00,19562,19781,19167.2500
2022-05-15 14:00:00,19615,19347,18870.7500
2022-05-15 15:00:00,19882,18962,18460.0000
2022-05-15 16:00:00,19820,18656,18363.5000
2022-05-15 17:00:00,19922,18648,18140.2500
2022-05-15 18:00:00,20498,18993,18675.7500
2022-05-15 19:00:00,20865,19598,19550.5000
2022-05-15 20:00:00,21405,20561,20702.5000
2022-05-15 21:00:00,22267,21790,21898.7500
2022-05-15 22:00:00,23299,23281,22945.5000
2022-05-15 23:00:00,25132,24981,24001.3333
2022-05-16 00:00:00,26812,26704,25617.2500
2022-05-16 01:00:00,27634,27761,26831.7500
2022-05-16 02:00:00,27933,27954,27348.5000
2022-05-16 03:00:00,27738,27889,27757.0000
2022-05-16 04:00:00,26544,26880,26663.5000
2022-05-16 05:00:00,24751,25135,24706.7500
2022-05-16 06:00:00,22962,23308,22851.2500
2022-05-16 07:00:00,21748,22279,21492.0000
2022-05-16 08:00:00,20944,21284,20512.5000
2022-05-16 09:00:00,20500,20652,19887.7500
2022-05-16 10:00:00,20328,20404,19696.2500
2022-05-16 11:00:00,20686,20736,20060.0000
2022-05-16 12:00:00,21712,21742,21086.0000
2022-05-16 13:00:00,22835,22878,22241.5000
2022-05-16 14:00:00,23668,23565,22956.0000
2022-05-16 15:00:00,23687,23281,22880.0000
2022-05-16 16:00:00,23425,22630,22227.0000
2022-05-16 17:00:00,23125,22086,21629.5000
2022-05-16 18:00:00,22965,21909,21284.2500
2022-05-16 19:00:00,23187,22104,21392.7500
2022-05-16 20:00:00,23440,22731,21906.7500
2022-05-16 21:00:00,24073,23669,22922.5000
2022-05-16 22:00:00,24874,24853,24101.7500
2022-05-16 23:00:00,26140,26054,25279.2500
2022-05-17 00:00:00,27580,27363,26719.7500
2022-05-17 01:00:00,28436,28326,27943.2500
2022-05-17 02:00:00,28745,28586,28259.5000
2022-05-17 03:00:00,28762,28653,28491.5000
2022-05-17 04:00:00,27593,27689,27533.0000
2022-05-17 05:00:00,25680,25723,25680.7500
2022-05-17 06:00:00,23939,23683,23852.0000
2022-05-17 07:00:00,22988,22295,22453.7500
2022-05-17 08:00:00,22240,21376,21491.0000
2022-05-17 09:00:00,21729,20749,20881.5000
2022-05-17 10:00:00,21521,20457,20639.7500
2022-05-17 11:00:00,21930,20653,20951.7500
2022-05-17 12:00:00,22859,21664,21973.5000
2022-05-17 13:00:00,24039,22751,23116.0000
2022-05-17 14:00:00,24933,23416,23694.0000
2022-05-17 15:00:00,24953,22908,23229.0000
2022-05-17 16:00:00,24399,21862,22675.2500
2022-05-17 17:00:00,23386,21139,22162.7500
2022-05-17 18:00:00,22332,20898,21591.2500
2022-05-17 19:00:00,21850,20971,21110.0000
2022-05-17 20:00:00,22132,21515,21251.2500
2022-05-17 21:00:00,22890,22523,21925.7500
2022-05-17 22:00:00,23950,23734,23085.0000
2022-05-17 23:00:00,25481,25281,24471.5000
2022-05-18 00:00:00,26804,27076,26399.0000
2022-05-18 01:00:00,28187,28279,27302.5000
2022-05-18 02:00:00,28757,28696,27349.0000
2022-05-18 03:00:00,28772,28840,28444.2500
2022-05-18 04:00:00,27780,27857,27758.2500
2022-05-18 05:00:00,26313,25968,25613.5000
2022-05-18 06:00:00,24472,24121,23976.7500
2022-05-18 07:00:00,23060,22577,22748.7500
2022-05-18 08:00:00,22088,21609,21683.0000
2022-05-18 09:00:00,21524,21024,21143.7500
2022-05-18 10:00:00,21190,20711,20776.2500
2022-05-18 11:00:00,21660,20942,21080.5000
2022-05-18 12:00:00,22727,21779,22109.2500
2022-05-18 13:00:00,23945,22933,23171.2500
2022-05-18 14:00:00,24669,23481,23903.2500
2022-05-18 15:00:00,24633,23072,23482.0000
2022-05-18 16:00:00,23865,22442,22755.5000
2022-05-18 17:00:00,23224,22067,22266.2500
2022-05-18 18:00:00,23245,22099,21866.5000
2022-05-18 19:00:00,23633,22527,21917.2500
2022-05-18 20:00:00,24286,23501,23144.0000
2022-05-18 21:00:00,25772,24779,24212.0000
2022-05-18 22:00:00,27253,26417,25977.0000
2022-05-18 23:00:00,28810,28141,27603.0000
2022-05-19 00:00:00,30031,29732,28947.5000
2022-05-19 01:00:00,30865,30814,30018.0000
2022-05-19 02:00:00,31010,30899,30401.0000
2022-05-19 03:00:00,30779,30681,30535.0000
2022-05-19 04:00:00,29433,29412,29409.0000
2022-05-19 05:00:00,27272,27265,27379.0000
2022-05-19 06:00:00,25301,25184,25302.0000
2022-05-19 07:00:00,23976,23305,23664.7500
2022-05-19 08:00:00,23170,22211,22540.7500
2022-05-19 09:00:00,22495,21471,21834.2500
2022-05-19 10:00:00,22137,21057,21358.7500
2022-05-19 11:00:00,22319,21270,21561.2500
2022-05-19 12:00:00,23223,22189,22527.7500
2022-05-19 13:00:00,24690,23346,23696.2500
2022-05-19 14:00:00,25846,24203,24407.2500
2022-05-19 15:00:00,26097,23880,24327.2500
2022-05-19 16:00:00,25750,23318,24373.2500
2022-05-19 17:00:00,25397,22949,23921.0000
2022-05-19 18:00:00,25031,22915,23739.0000
2022-05-19 19:00:00,24904,23135,23698.5000
2022-05-19 20:00:00,25423,23889,24168.2500
2022-05-19 21:00:00,26201,24791,25041.7500
2022-05-19 22:00:00,26912,25894,26073.2500
2022-05-19 23:00:00,27895,27190,27111.7500
2022-05-20 00:00:00,29010,28605,28287.0000
2022-05-20 01:00:00,29436,29618,29153.7500
2022-05-20 02:00:00,29680,29792,29244.7500
2022-05-20 03:00:00,29418,29841,29503.5000
2022-05-20 04:00:00,28297,28712,28366.5000
2022-05-20 05:00:00,26407,26743,26438.2500
2022-05-20 06:00:00,24564,24735,24544.2500
2022-05-20 07:00:00,23346,23001,23136.5000
2022-05-20 08:00:00,22467,21950,22014.2500
2022-05-20 09:00:00,21881,21268,21379.7500
2022-05-20 10:00:00,21677,20963,20980.5000
2022-05-20 11:00:00,21790,21180,21158.2500
2022-05-20 12:00:00,22689,22008,22065.2500
2022-05-20 13:00:00,23991,22972,23021.2500
2022-05-20 14:00:00,24991,23657,23745.0000
2022-05-20 15:00:00,25130,23468,23515.0000
2022-05-20 16:00:00,24743,22884,22855.0000
2022-05-20 17:00:00,24246,22148,22253.0000
2022-05-20 18:00:00,23774,21476,21925.5000
2022-05-20 19:00:00,23710,21093,21662.0000
2022-05-20 20:00:00,23685,21284,21948.2500
2022-05-20 21:00:00,23654,21823,22237.0000
2022-05-20 22:00:00,24064,22664,22839.0000
2022-05-20 23:00:00,24961,23835,23650.2500
2022-05-21 00:00:00,25460,25176,24452.7500
2022-05-21 01:00:00,26135,26547,25511.5000
2022-05-21 02:00:00,26665,27164,26040.5000
2022-05-21 03:00:00,26989,27575,26664.2500
2022-05-21 04:00:00,26348,26931,26250.2500
2022-05-21 05:00:00,24924,25433,25022.2500
2022-05-21 06:00:00,23496,23813,23503.7500
2022-05-21 07:00:00,22560,22337,22202.7500
2022-05-21 08:00:00,21856,21342,21320.0000
2022-05-21 09:00:00,21420,20658,20723.5000
2022-05-21 10:00:00,20920,20192,20324.7500
2022-05-21 11:00:00,21053,20077,20231.2500
2022-05-21 12:00:00,21119,20204,20420.2500
2022-05-21 13:00:00,21699,20193,20298.7500
2022-05-21 14:00:00,21933,20114,20429.2500
2022-05-21 15:00:00,21612,19993,20152.7500
2022-05-21 16:00:00,21352,19465,19490.2500
2022-05-21 17:00:00,21073,18826,18996.7500
2022-05-21 18:00:00,20830,18200,18484.5000
2022-05-21 19:00:00,20490,17888,18398.0000
2022-05-21 20:00:00,20644,18156,18442.7500
2022-05-21 21:00:00,21100,19051,19008.7500
2022-05-21 22:00:00,21995,20273,20021.2500
2022-05-21 23:00:00,23073,21929,21284.5000
2022-05-22 00:00:00,24053,23713,22780.2500
2022-05-22 01:00:00,24944,25332,23999.5000
2022-05-22 02:00:00,25797,26061,24848.7500
2022-05-22 03:00:00,25962,26451,25812.0000
2022-05-22 04:00:00,25322,25830,25402.0000
2022-05-22 05:00:00,24091,24461,24099.5000
2022-05-22 06:00:00,22861,23029,22580.5000
2022-05-22 07:00:00,22069,22045,21348.7500
2022-05-22 08:00:00,21466,21141,20557.0000
2022-05-22 09:00:00,21002,20456,19947.0000
2022-05-22 10:00:00,20663,20072,19536.5000
2022-05-22 11:00:00,20476,19879,19375.2500
2022-05-22 12:00:00,20263,19831,19404.5000
2022-05-22 13:00:00,20451,19446,19036.7500
2022-05-22 14:00:00,20469,19151,18863.0000
2022-05-22 15:00:00,20012,18718,18184.0000
2022-05-22 16:00:00,19428,18073,17440.7500
2022-05-22 17:00:00,19025,17480,16696.0000
2022-05-22 18:00:00,18654,17268,16330.2500
2022-05-22 19:00:00,18595,17474,16489.0000
2022-05-22 20:00:00,19171,18058,16891.2500
2022-05-22 21:00:00,20195,19188,17877.7500
2022-05-22 22:00:00,21500,20725,19619.5000
2022-05-22 23:00:00,23439,22421,21487.5000
2022-05-23 00:00:00,25187,24413,23565.7500
2022-05-23 01:00:00,26260,26173,25204.7500
2022-05-23 02:00:00,26559,26869,26065.0000
2022-05-23 03:00:00,26703,27070,26558.2500
2022-05-23 04:00:00,26084,26388,25881.5000
2022-05-23 05:00:00,24615,24719,24379.2500
2022-05-23 06:00:00,23008,22995,22587.2500
2022-05-23 07:00:00,21754,21716,21409.5000
2022-05-23 08:00:00,21364,20783,20495.2500
2022-05-23 09:00:00,20869,20268,20026.2500
2022-05-23 10:00:00,20569,20083,19900.5000
2022-05-23 11:00:00,20942,20453,20237.0000
2022-05-23 12:00:00,22004,21532,21192.2500
2022-05-23 13:00:00,23566,22672,22320.5000
2022-05-23 14:00:00,24863,23431,23312.0000
2022-05-23 15:00:00,25567,23323,23490.0000
2022-05-23 16:00:00,25244,22620,23151.2500
2022-05-23 17:00:00,24759,22125,22875.7500
2022-05-23 18:00:00,24503,21986,22652.5000
2022-05-23 19:00:00,24302,22223,22516.0000
2022-05-23 20:00:00,24660,23134,22917.2500
2022-05-23 21:00:00,25239,24370,23803.2500
2022-05-23 22:00:00,26493,25757,24842.7500
2022-05-23 23:00:00,27867,27274,26436.0000
2022-05-24 00:00:00,28945,28966,28180.5000
2022-05-24 01:00:00,29656,29954,29205.0000
2022-05-24 02:00:00,29929,30313,29437.7500
2022-05-24 03:00:00,29796,30250,29568.2500
2022-05-24 04:00:00,28641,29084,28630.0000
2022-05-24 05:00:00,26595,26955,26596.7500
2022-05-24 06:00:00,24772,24873,24797.2500
2022-05-24 07:00:00,23557,23590,23197.0000
2022-05-24 08:00:00,22633,22511,22208.2500
2022-05-24 09:00:00,22171,21796,21548.5000
2022-05-24 10:00:00,21906,21490,21206.2500
2022-05-24 11:00:00,22236,21683,21421.2500
2022-05-24 12:00:00,22915,22629,22378.5000
2022-05-24 13:00:00,24200,23752,23393.7500
2022-05-24 14:00:00,25005,24455,24080.2500
2022-05-24 15:00:00,25184,24210,23797.2500
2022-05-24 16:00:00,25326,23569,23333.5000
2022-05-24 17:00:00,25254,23393,23227.5000
2022-05-24 18:00:00,25407,23428,23270.7500
2022-05-24 19:00:00,26185,23915,23917.7500
2022-05-24 20:00:00,27196,25085,25406.7500
2022-05-24 21:00:00,28658,26484,26763.5000
2022-05-24 22:00:00,30251,28087,28528.7500
2022-05-24 23:00:00,31527,29769,30269.5000
2022-05-25 00:00:00,32604,31546,31764.0000
2022-05-25 01:00:00,33270,32547,32152.2500
2022-05-25 02:00:00,33049,32532,32510.5000
2022-05-25 03:00:00,32381,32297,32552.5000
2022-05-25 04:00:00,31010,31219,31157.0000
2022-05-25 05:00:00,28663,28848,28872.2500
2022-05-25 06:00:00,26386,26458,26478.7500
2022-05-25 07:00:00,24816,24891,24693.5000
2022-05-25 08:00:00,23654,23619,23336.7500
2022-05-25 09:00:00,22826,22778,22517.5000
2022-05-25 10:00:00,22461,22213,21968.5000
2022-05-25 11:00:00,22634,22211,22026.5000
2022-05-25 12:00:00,23416,23051,22973.2500
2022-05-25 13:00:00,24653,24131,23887.0000
2022-05-25 14:00:00,26044,24958,24717.5000
2022-05-25 15:00:00,27040,25194,24742.5000
2022-05-25 16:00:00,27466,24797,24721.7500
2022-05-25 17:00:00,27855,24917,25182.5000
2022-05-25 18:00:00,28180,25533,25924.5000
2022-05-25 19:00:00,28969,26473,26794.7500
2022-05-25 20:00:00,29991,27794,28286.0000
2022-05-25 21:00:00,31187,29374,29681.0000
2022-05-25 22:00:00,32073,31084,31222.0000
2022-05-25 23:00:00,33064,32652,32294.0000
2022-05-26 00:00:00,33862,33929,33186.2500
2022-05-26 01:00:00,34182,34616,33566.7500
2022-05-26 02:00:00,33795,34227,33361.5000
2022-05-26 03:00:00,33005,33689,32965.2500
2022-05-26 04:00:00,31435,32440,31601.2500
2022-05-26 05:00:00,29107,30010,29104.2500
2022-05-26 06:00:00,26755,27690,26707.5000
2022-05-26 07:00:00,25035,24726,24873.2500
2022-05-26 08:00:00,23833,23460,23575.2500
2022-05-26 09:00:00,23088,22646,22623.2500
2022-05-26 10:00:00,22689,22209,22126.0000
2022-05-26 11:00:00,22763,22175,22207.0000
2022-05-26 12:00:00,23519,23038,23077.2500
2022-05-26 13:00:00,24730,24069,23949.2500
2022-05-26 14:00:00,25868,24894,24758.2500
2022-05-26 15:00:00,26052,24798,24734.2500
2022-05-26 16:00:00,25981,24305,24420.0000
2022-05-26 17:00:00,26172,23950,24014.5000
2022-05-26 18:00:00,26611,23809,24092.0000
2022-05-26 19:00:00,26868,24213,24610.0000
2022-05-26 20:00:00,27394,24932,25568.2500
2022-05-26 21:00:00,28080,25989,26370.7500
2022-05-26 22:00:00,29084,27195,27824.2500
2022-05-26 23:00:00,29843,28630,28755.7500
2022-05-27 00:00:00,30316,29985,29755.5000
2022-05-27 01:00:00,30052,30885,30063.0000
2022-05-27 02:00:00,29782,30913,29623.7500
2022-05-27 03:00:00,29639,30736,29484.7500
2022-05-27 04:00:00,28642,29791,28674.2500
2022-05-27 05:00:00,26840,27709,26644.0000
2022-05-27 06:00:00,25086,25536,24840.2500
2022-05-27 07:00:00,23796,24199,23491.0000
2022-05-27 08:00:00,22898,23093,22398.7500
2022-05-27 09:00:00,22434,22350,21715.0000
2022-05-27 10:00:00,21959,21884,21363.2500
2022-05-27 11:00:00,22045,22010,21537.7500
2022-05-27 12:00:00,22859,22840,22353.7500
2022-05-27 13:00:00,23895,23816,23287.0000
2022-05-27 14:00:00,25047,24557,23902.2500
2022-05-27 15:00:00,25753,24462,23708.7500
2022-05-27 16:00:00,25414,23914,23800.7500
2022-05-27 17:00:00,24829,23424,23624.0000
2022-05-27 18:00:00,23913,23032,23031.5000
2022-05-27 19:00:00,23596,22952,22056.2500
2022-05-27 20:00:00,23787,23323,22162.5000
2022-05-27 21:00:00,24373,23949,22771.5000
2022-05-27 22:00:00,25436,24999,23696.5000
2022-05-27 23:00:00,26446,26206,24984.7500
2022-05-28 00:00:00,27083,27418,26204.0000
2022-05-28 01:00:00,27316,28211,27144.5000
2022-05-28 02:00:00,27647,28538,27194.5000
2022-05-28 03:00:00,27916,28908,27514.0000
2022-05-28 04:00:00,27238,28332,27209.5000
2022-05-28 05:00:00,25818,26879,25750.7500
2022-05-28 06:00:00,24191,25170,24174.5000
2022-05-28 07:00:00,23080,23042,22721.2500
2022-05-28 08:00:00,22140,21960,21733.5000
2022-05-28 09:00:00,21376,21176,21010.5000
2022-05-28 10:00:00,20983,20618,20518.7500
2022-05-28 11:00:00,20806,20493,20424.7500
2022-05-28 12:00:00,20986,20656,20546.2500
2022-05-28 13:00:00,21295,20655,20434.7500
2022-05-28 14:00:00,21869,20892,20704.7500
2022-05-28 15:00:00,22548,20830,20368.2500
2022-05-28 16:00:00,22150,20504,20050.5000
2022-05-28 17:00:00,21999,19857,19519.0000
2022-05-28 18:00:00,21586,19394,19241.2500
2022-05-28 19:00:00,20874,19141,19223.2500
2022-05-28 20:00:00,20493,19199,18889.5000
2022-05-28 21:00:00,20713,19580,18904.2500
2022-05-28 22:00:00,21637,20415,19765.0000
2022-05-28 23:00:00,22723,21698,20829.7500
2022-05-29 00:00:00,23993,23193,22090.7500
2022-05-29 01:00:00,24786,24560,23407.5000
2022-05-29 02:00:00,25136,25242,24155.2500
2022-05-29 03:00:00,25247,25858,25035.2500
2022-05-29 04:00:00,24809,25405,24887.7500
2022-05-29 05:00:00,23764,24319,23655.7500
2022-05-29 06:00:00,22794,23019,22275.5000
2022-05-29 07:00:00,21922,21575,21242.0000
2022-05-29 08:00:00,21165,20628,20377.5000
2022-05-29 09:00:00,20654,20056,19722.0000
2022-05-29 10:00:00,20370,19635,19345.0000
2022-05-29 11:00:00,20345,19317,19285.0000
2022-05-29 12:00:00,20584,19255,19284.5000
2022-05-29 13:00:00,20595,18731,18978.5000
2022-05-29 14:00:00,20429,18661,18909.5000
2022-05-29 15:00:00,20102,18470,17863.2500
2022-05-29 16:00:00,19569,17980,16981.5000
2022-05-29 17:00:00,18771,17161,16106.2500
2022-05-29 18:00:00,17973,16522,15574.7500
2022-05-29 19:00:00,17579,16203,15193.7500
2022-05-29 20:00:00,17388,16197,15247.2500
2022-05-29 21:00:00,17716,16566,15730.7500
2022-05-29 22:00:00,18812,17797,16821.7500
2022-05-29 23:00:00,20588,19352,18534.2500
2022-05-30 00:00:00,22626,21294,20655.7500
2022-05-30 01:00:00,24105,23188,22609.0000
2022-05-30 02:00:00,24428,24138,23701.2500
2022-05-30 03:00:00,24932,24908,24709.0000
2022-05-30 04:00:00,24696,24657,24463.2500
2022-05-30 05:00:00,23525,23425,23154.5000
2022-05-30 06:00:00,22305,21966,21831.0000
2022-05-30 07:00:00,21235,20616,20690.0000
2022-05-30 08:00:00,20639,19685,19925.7500
2022-05-30 09:00:00,20371,19126,19369.5000
2022-05-30 10:00:00,20233,18827,19100.7500
2022-05-30 11:00:00,20128,18840,19153.0000
2022-05-30 12:00:00,20387,18926,19272.2500
2022-05-30 13:00:00,20755,18386,19206.2500
2022-05-30 14:00:00,21212,18233,19196.2500
2022-05-30 15:00:00,21031,17898,18782.2500
2022-05-30 16:00:00,20419,17230,18212.0000
2022-05-30 17:00:00,19518,16669,17523.5000
2022-05-30 18:00:00,19155,16461,16831.2500
2022-05-30 19:00:00,19043,16417,16500.5000
2022-05-30 20:00:00,19195,16729,16791.5000
2022-05-30 21:00:00,19727,17480,17673.0000
2022-05-30 22:00:00,20986,18731,18925.7500
2022-05-30 23:00:00,22783,20326,20701.2500
2022-05-31 00:00:00,24591,22343,22884.7500
2022-05-31 01:00:00,25697,23883,24611.0000
2022-05-31 02:00:00,26154,24545,25384.0000
2022-05-31 03:00:00,26527,25198,26151.0000
2022-05-31 04:00:00,25952,24839,25858.7500
2022-05-31 05:00:00,24419,23356,24239.0000
2022-05-31 06:00:00,22884,21850,22748.2500
2022-05-31 07:00:00,21869,21719,21464.5000
2022-05-31 08:00:00,21041,20826,20596.0000
2022-05-31 09:00:00,20513,20251,20007.0000
2022-05-31 10:00:00,20404,19941,19837.2500
2022-05-31 11:00:00,20816,20145,20201.2500
2022-05-31 12:00:00,21772,21135,21109.7500
2022-05-31 13:00:00,22942,22112,22242.0000
2022-05-31 14:00:00,24174,22716,22864.0000
2022-05-31 15:00:00,24394,22563,22321.0000
2022-05-31 16:00:00,24041,21816,21469.2500
2022-05-31 17:00:00,23568,21016,20958.2500
2022-05-31 18:00:00,23392,20644,20873.0000
2022-05-31 19:00:00,23508,20629,21039.0000
2022-05-31 20:00:00,23695,21066,21847.5000
2022-05-31 21:00:00,24335,21891,22800.0000
2022-05-31 22:00:00,25458,22961,24083.5000
2022-05-31 23:00:00,26946,24300,25649.2500
2022-06-01 00:00:00,28375,25782,26997.0000
2022-06-01 01:00:00,29189,27311,28421.5000
2022-06-01 02:00:00,29430,28030,28776.0000
2022-06-01 03:00:00,29353,28268,29262.7500
2022-06-01 04:00:00,28407,27495,28422.2500
2022-06-01 05:00:00,26503,25657,26511.0000
2022-06-01 06:00:00,24651,23718,24532.5000
2022-06-01 07:00:00,23489,22552,23061.0000
2022-06-01 08:00:00,22550,21620,22022.7500
2022-06-01 09:00:00,21766,20932,21295.5000
2022-06-01 10:00:00,21377,20526,20951.2500
2022-06-01 11:00:00,21673,20737,21191.2500
2022-06-01 12:00:00,22591,21644,22007.2500
2022-06-01 13:00:00,23916,22488,22960.0000
2022-06-01 14:00:00,25338,22887,23626.2500
2022-06-01 15:00:00,25436,22730,23263.5000
2022-06-01 16:00:00,24885,22198,22752.5000
2022-06-01 17:00:00,24791,21856,22438.2500
2022-06-01 18:00:00,25020,21817,22637.0000
2022-06-01 19:00:00,25798,22322,23412.5000
2022-06-01 20:00:00,26738,23504,24824.2500
2022-06-01 21:00:00,27923,24962,26327.2500
2022-06-01 22:00:00,29035,26747,28020.2500
2022-06-01 23:00:00,30249,28228,29534.7500
2022-06-02 00:00:00,31544,29645,30962.7500
2022-06-02 01:00:00,32048,30620,31620.5000
2022-06-02 02:00:00,31782,30608,31556.0000
2022-06-02 03:00:00,31290,30333,31173.2500
2022-06-02 04:00:00,30096,29265,30204.0000
2022-06-02 05:00:00,27872,27188,27901.7500
2022-06-02 06:00:00,25682,25120,25789.0000
2022-06-02 07:00:00,24227,24204,24102.7500
2022-06-02 08:00:00,23120,23039,22855.0000
2022-06-02 09:00:00,22355,22022,21966.0000
2022-06-02 10:00:00,22264,21584,21525.5000
2022-06-02 11:00:00,22431,21722,21779.0000
2022-06-02 12:00:00,23143,22500,22550.5000
2022-06-02 13:00:00,24105,23425,23516.7500
2022-06-02 14:00:00,25297,24238,24210.0000
2022-06-02 15:00:00,25833,24264,24039.0000
2022-06-02 16:00:00,25825,24034,23749.5000
2022-06-02 17:00:00,26029,24090,23303.7500
2022-06-02 18:00:00,26175,24394,23447.7500
2022-06-02 19:00:00,26533,24961,24180.5000
2022-06-02 20:00:00,27454,25841,25622.5000
2022-06-02 21:00:00,28480,27081,26997.2500
2022-06-02 22:00:00,29531,28573,28386.7500
2022-06-02 23:00:00,30445,29639,29734.5000
2022-06-03 00:00:00,31128,30634,30671.7500
2022-06-03 01:00:00,31171,31236,31139.5000
2022-06-03 02:00:00,30890,31079,30776.2500
2022-06-03 03:00:00,30578,30873,30223.2500
2022-06-03 04:00:00,29403,29914,29566.5000
2022-06-03 05:00:00,27364,27921,27427.5000
2022-06-03 06:00:00,25522,25679,25335.0000
2022-06-03 07:00:00,24171,24147,23883.2500
2022-06-03 08:00:00,23145,22986,22723.5000
2022-06-03 09:00:00,22517,22060,21957.7500
2022-06-03 10:00:00,22190,21648,21620.5000
2022-06-03 11:00:00,22401,21766,21715.5000
2022-06-03 12:00:00,23308,22601,22542.5000
2022-06-03 13:00:00,24652,23550,23541.2500
2022-06-03 14:00:00,25883,24367,24271.5000
2022-06-03 15:00:00,26620,24430,24115.0000
2022-06-03 16:00:00,26352,23960,24104.0000
2022-06-03 17:00:00,25962,23632,23707.5000
2022-06-03 18:00:00,25536,23660,23609.7500
2022-06-03 19:00:00,25424,23755,23205.2500
2022-06-03 20:00:00,26330,24232,23711.0000
2022-06-03 21:00:00,27012,25155,25253.5000
2022-06-03 22:00:00,27774,26395,26569.2500
2022-06-03 23:00:00,28412,27597,27564.0000
2022-06-04 00:00:00,28838,28826,28304.5000
2022-06-04 01:00:00,28893,29603,28794.2500
2022-06-04 02:00:00,28867,29534,28580.2500
2022-06-04 03:00:00,28959,29447,28398.7500
2022-06-04 04:00:00,28188,28802,28210.5000
2022-06-04 05:00:00,26553,26979,26527.7500
2022-06-04 06:00:00,25034,24956,24768.5000
2022-06-04 07:00:00,23792,23911,23429.2500
2022-06-04 08:00:00,22797,22733,22301.0000
2022-06-04 09:00:00,21898,21863,21572.7500
2022-06-04 10:00:00,21454,21287,21046.2500
2022-06-04 11:00:00,21376,21149,20920.5000
2022-06-04 12:00:00,21670,21261,21023.7500
2022-06-04 13:00:00,22153,21327,21010.5000
2022-06-04 14:00:00,22698,21494,21218.0000
2022-06-04 15:00:00,23301,21592,21357.5000
2022-06-04 16:00:00,23716,21318,21175.5000
2022-06-04 17:00:00,23760,20906,21097.5000
2022-06-04 18:00:00,23146,20509,20956.2500
2022-06-04 19:00:00,22684,20312,20605.0000
2022-06-04 20:00:00,22495,20490,20668.0000
2022-06-04 21:00:00,22848,21177,21060.5000
2022-06-04 22:00:00,23523,22214,22151.7500
2022-06-04 23:00:00,24649,23577,23062.2500
2022-06-05 00:00:00,25670,25053,24411.0000
2022-06-05 01:00:00,25973,25981,25630.0000
2022-06-05 02:00:00,26466,26372,25909.7500
2022-06-05 03:00:00,26751,26722,26189.0000
2022-06-05 04:00:00,26193,26441,26354.7500
2022-06-05 05:00:00,25048,25238,24831.2500
2022-06-05 06:00:00,23826,23887,23377.5000
2022-06-05 07:00:00,22694,23105,22157.5000
2022-06-05 08:00:00,21746,22084,21243.0000
2022-06-05 09:00:00,21265,21237,20497.5000
2022-06-05 10:00:00,21034,20666,20092.5000
2022-06-05 11:00:00,20874,20423,19952.7500
2022-06-05 12:00:00,20933,20340,19872.5000
2022-06-05 13:00:00,21217,19932,19590.5000
2022-06-05 14:00:00,21742,20028,19787.5000
2022-06-05 15:00:00,22334,20105,19772.0000
2022-06-05 16:00:00,22098,19782,19569.7500
2022-06-05 17:00:00,21763,19612,19423.7500
2022-06-05 18:00:00,21643,19507,19281.5000
2022-06-05 19:00:00,21421,19744,19348.5000
2022-06-05 20:00:00,21718,20301,19685.5000
2022-06-05 21:00:00,22661,21228,20533.5000
2022-06-05 22:00:00,24167,22510,21961.2500
2022-06-05 23:00:00,25599,24049,23936.0000
2022-06-06 00:00:00,27134,25787,25941.7500
2022-06-06 01:00:00,27982,27109,27263.2500
2022-06-06 02:00:00,28299,27483,27688.5000
2022-06-06 03:00:00,28463,27789,27954.0000
2022-06-06 04:00:00,27830,27258,27578.0000
2022-06-06 05:00:00,26081,25646,25957.5000
2022-06-06 06:00:00,24278,23853,24079.5000
2022-06-06 07:00:00,22909,22502,22560.7500
2022-06-06 08:00:00,21873,21495,21566.5000
2022-06-06 09:00:00,21236,20888,20878.5000
2022-06-06 10:00:00,21007,20631,20538.0000
2022-06-06 11:00:00,21372,20950,20829.0000
2022-06-06 12:00:00,22373,21895,21721.5000
2022-06-06 13:00:00,23900,22975,22754.7500
2022-06-06 14:00:00,25347,23747,23688.5000
2022-06-06 15:00:00,25706,24050,23708.0000
2022-06-06 16:00:00,25394,23558,23355.2500
2022-06-06 17:00:00,25491,23114,23014.0000
2022-06-06 18:00:00,26009,22948,23205.5000
2022-06-06 19:00:00,26393,22983,23855.0000
2022-06-06 20:00:00,27172,23711,25075.5000
2022-06-06 21:00:00,28076,24803,26414.5000
2022-06-06 22:00:00,29028,26205,27950.2500
2022-06-06 23:00:00,30266,27666,29470.2500
2022-06-07 00:00:00,31571,29335,30742.0000
2022-06-07 01:00:00,32077,30245,31647.0000
2022-06-07 02:00:00,31806,30244,31389.7500
2022-06-07 03:00:00,31361,30039,31191.0000
2022-06-07 04:00:00,30151,29144,30278.7500
2022-06-07 05:00:00,27959,27200,28004.0000
2022-06-07 06:00:00,25910,25173,25893.5000
2022-06-07 07:00:00,24483,23834,24235.5000
2022-06-07 08:00:00,23230,22664,22965.7500
2022-06-07 09:00:00,22432,21758,22066.7500
2022-06-07 10:00:00,22092,21383,21685.7500
2022-06-07 11:00:00,22392,21581,21845.0000
2022-06-07 12:00:00,23409,22401,22663.7500
2022-06-07 13:00:00,24965,23454,23640.5000
2022-06-07 14:00:00,25996,24340,24497.0000
